RA,Dec
318.17709,8.30875
318.18375,50.10458
318.18457,-37.50528
318.18915,-38.67375
318.21249,3.54236
318.27417,-17.48667
318.30792,-34.49125
318.33044,31.86972
318.37418,-62.95792
318.39542,4.23444
318.43124,40.7557
318.44669,70.0275
318.46414,-45.97694
318.47168,2.56486
318.47708,13.50528
318.5,82.07972
318.50876,-29.66375
318.51584,21.04306
318.61667,-46.58514
318.63,-30.7575
318.63498,-0.98139
318.63541,-22.87903
318.65457,-0.84139
318.65457,19.88264
318.68417,-13.98472
318.69751,38.0425
318.70584,12.89944
318.7225,-31.18389
318.72626,8.99431
318.73126,39.68875
318.73792,-42.71264
318.79877,18.81083
318.84586,44.62736
318.85501,-14.28431
318.92041,-58.67931
318.93793,-1.42875
318.9567,53.93542
318.95752,5.24958
318.96417,-10.68597
318.99789,-23.17347
319.02209,29.86555
319.02335,-42.57792
319.04083,66.19597
319.15582,-36.16875
319.21252,-59.50056
319.2204,73.84361
319.23166,-1.57736
319.26041,-1.07764
319.26666,-48.93833
319.28293,34.20555
319.29086,-17.6382
319.32419,-38.86389
319.33167,50.73292
319.33542,31.90625
319.36584,-10.28528
319.37918,-34.26042
319.39499,-44.74417
319.39499,-74.56055
319.39874,-8.90486
319.42334,-2.13972
319.43668,63.36417
319.45041,10.54083
319.47125,-16.54736
319.48041,-32.72361
319.51208,-45.66278
319.52124,-29.51194
319.52167,-34.22875
319.54626,-30.32083
319.59207,-54.34069
319.60834,43.9432
319.61209,-43.33792
319.61334,-3.68139
319.62833,17.98792
319.63959,-6.52792
319.64084,30.24278
319.64667,11.56986
319.66333,-81.7543
319.67792,-61.35486
319.68127,-6.60472
319.78958,-12.77847
319.79999,17.82153
319.83331,41.20764
319.85876,15.35139
319.86835,33.54986
319.95627,-35.62819
319.96835,-53.44819
319.99918,-53.18681
320.00833,-27.30667
320.08459,30.89056
320.10916,-2.06361
320.11124,-59.22458
320.11377,21.35875
320.13626,-46.52514
320.14832,62.53
320.18042,-54.63375
320.19083,-40.81
320.20084,-38.78458
320.20959,-53.03347
320.21625,-41.74833
320.23041,46.60458
320.24457,-26.12361
320.2471,-52.47611
320.25668,40.3457
320.2796,-11.68722
320.29333,37.63278
320.33914,-13.29306
320.34003,10.33181
320.35126,-66.91528
320.35458,-3.16
320.40085,9.80944
320.48877,-25.09
320.49124,-63.58306
320.49753,-37.55653
320.56125,-16.8343
320.56375,-41.76931
320.58667,57.56569
320.68958,-9.11833
320.78085,-10.61389
320.785,48.51694
320.79126,-41.94861
320.79874,50.36319
320.83542,-64.29723
320.85001,-71.66611
320.85126,2.19375
320.86041,41.26708
320.88376,-33.66945
320.89835,-1.66347
320.90417,10.49514
320.92584,15.36417
320.92792,-39.79653
320.94043,42.29986
320.95334,10.89667
320.97,-39.13875
320.98166,-25.86889
320.98209,15.56819
321.0029,34.15194
321.00793,-0.36389
321.01123,6.16083
321.02875,-74.77431
321.08084,-42.7682
321.14459,-11.52361
321.17084,-68.23
321.18417,46.66389
321.24249,28.43139
321.25543,-8.22764
321.27084,-0.2925
321.27292,40.50639
321.30084,-6.96181
321.30167,49.70555
321.31958,-25.925
321.33206,26.94917
321.34418,17.71389
321.37085,-81.64333
321.42169,-49.15986
321.42252,41.40639
321.46625,-23.63569
321.52835,55.84056
321.54208,-36.30375
321.54498,-32.035
321.57877,0.36694
321.59207,53.54
321.61169,19.37347
321.61874,1.10556
321.66916,13.68958
321.7254,-45.50222
321.72623,11.40083
321.75125,10.18569
321.76459,-85.70084
321.77292,16.12889
321.77789,-12.1575
321.87039,-60.01375
321.87833,-21.9025
321.88708,-20.91208
321.8996,-50.24861
321.93124,-22.19583
321.93539,-48.76931
321.94458,56.93514
321.97375,40.84403
321.98541,-18.20792
322.03543,32.22694
322.03708,-19.1075
322.05499,7.87486
322.08502,-52.82139
322.12,-18.87639
322.16165,70.56445
322.18417,-39.56403
322.18417,-47.25861
322.19333,23.33597
322.22125,-6.56347
322.23749,-64.67
322.25833,36.51764
322.2825,-27.28167
322.2825,-39.53375
322.30377,-15.64625
322.32498,25.52667
322.35834,-7.69111
322.36624,-29.94222
322.36667,7.44694
322.39291,-64.01972
322.39627,9.58958
322.41043,-50.80861
322.41791,0.09556
322.41833,64.0957
322.44415,-51.94361
322.46127,-44.28847
322.46542,-2.33569
322.47501,-56.33167
322.49335,12.16653
322.54626,-24.19
322.60373,-60.20708
322.62042,40.28986
322.6275,-10.48667
322.70123,48.45986
322.70834,-53.07555
322.71127,-2.13875
322.71957,4.04389
322.7554,23.33597
322.7554,59.42
322.76459,-27.78403
322.77167,-25.97833
322.7775,-40.32208
322.82916,-9.79264
322.85208,-22.57944
322.89084,-43.3125
322.89124,-33.9425
322.89792,-9.25708
322.89874,-12.12208
322.90292,-50.61792
322.92502,-3.16625
322.96542,-25.26722
322.99875,-5.90611
323.00958,-33.71528
323.02252,-51.04653
323.02957,32.13194
323.02957,-85.03445
323.0325,-2.41917
323.04956,0.22111
323.05667,28.30389
323.08667,24.56042
323.1171,10.13681
323.12918,-26.43653
323.13626,11.44667
323.16251,-62.63014
323.16669,36.08528
323.18875,12.20194
323.22794,-5.65653
323.23459,-17.56542
323.24457,20.71042
323.26001,62.00292
323.26877,-36.58111
323.28293,-3.2
323.43375,51.12361
323.43832,-34.89305
323.46249,-13.47931
323.4975,45.5918
323.50415,-42.64264
323.56,-31.29375
323.5679,-13.48333
323.62167,26.07958
323.62332,-18.67708
323.62457,-27.17153
323.64374,66.61528
323.64792,56.55014
323.64999,-40.34319
323.65289,-27.10764
323.66165,-61.90847
323.68832,-27.43097
323.71167,-20.08486
323.73624,-60.63972
323.76959,8.96861
323.8154,-1.03569
323.82126,1.42069
323.83249,-24.58556
323.83917,-87.11208
323.86252,-42.24972
323.87,26.37056
323.8754,-62.50139
323.88544,-26.86292
323.92792,0.12875
323.97919,47.47306
323.97958,87.78403
323.98584,-15.67722
323.99124,-9.67
323.99252,-6.98681
324.01544,40.44
324.02167,52.81653
324.02417,-5.03778
324.04208,-46.86
324.06793,-59.72597
324.07916,-44.73056
324.09625,-62.4
324.13083,-1.27208
324.15833,0.70056
324.16,39.45375
324.17749,-50.84264
324.18875,-17.02208
324.19669,-30.72222
324.19998,-1.40194
324.22086,-64.64027
324.23792,-29.33111
324.26709,-34.0257
324.26999,19.78194
324.2771,-9.84736
324.28461,-4.49528
324.28918,-60.60194
324.3096,-65.03625
324.37082,-8.64028
324.4025,-20.43264
324.41791,1.61972
324.4325,-47.0093
324.43875,-14.54722
324.45291,-11.205
324.45499,80.54111
324.45956,29.47486
324.47501,35.58556
324.48502,50.84486
324.50458,27.72375
324.52957,26.33292
324.54626,-10.89444
324.56918,-45.19375
324.57623,1.20194
324.58875,35.97278
324.61917,-41.34125
324.63751,32.08528
324.69418,-32.38931
324.70667,-38.47694
324.7204,-20.89847
324.74042,-21.24625
324.74124,57.49014
324.79584,-27.30806
324.85498,-3.02514
324.86832,-5.22028
324.86917,-27.33556
324.8829,-0.05403
324.92166,13.40014
324.9346,2.77014
324.9346,59.83778
324.93832,-3.74069
324.95459,-16.005
324.96875,-22.47153
325.01666,-22.61111
325.04376,-40.7075
325.06375,-23.66278
325.09335,57.58361
325.09875,-28.07583
325.10458,-39.7625
325.10959,-5.82583
325.12042,-69.21833
325.12601,-11.1764
325.21542,5.3825
325.22916,-51.42111
325.23041,-9.19861
325.27084,19.59167
325.27167,-22.84472
325.27792,-28.88917
325.28418,2.3775
325.29581,-10.18569
325.31873,26.98347
325.36456,20.71736
325.38834,-14.04639
325.43332,6.42556
325.44415,46.47042
325.46042,-50.17194
325.47336,31.85972
325.48334,-44.54875
325.50375,-57.83236
325.55457,37.25
325.61334,36.99556
325.62915,-51.11542
325.655,-17.66931
325.65543,-4.6325
325.66916,-26.98333
325.67752,43.58514
325.6825,-47.35917
325.70749,41.99278
325.75958,-18.69278
325.76251,-14.87028
325.76544,6.90542
325.77585,-29.97347
325.79001,15.61611
325.89166,-25.0675
325.93124,7.12375
325.97833,-9.13722
325.9946,-56.62583
325.99664,-51.5275
326.02542,-39.81681
326.03583,28.74347
326.04791,-19.94
326.05002,-46.53097
326.05667,6.64083
326.10959,46.86083
326.12082,38.32028
326.1275,-60.97514
326.13211,14.77
326.16208,25.64389
326.17999,34.48778
326.17999,-18.30153
326.185,-42.13153
326.20667,-26.96236
326.23834,-49.79681
326.25958,-24.48486
326.26376,-69.37278
326.29333,85.90292
326.32669,11.25486
326.34042,-12.78
326.36166,-51.60944
326.38416,11.04875
326.38998,-4.57625
326.41251,27.19014
326.4325,-36.88528
326.44336,-1.41375
326.46793,7.32319
326.47583,-10.10306
326.50833,-25.87944
326.51376,5.99653
326.55624,85.03042
326.58209,-77.93305
326.59039,-26.40778
326.59875,-57.2832
326.61002,-47.81014
326.65125,-30.85903
326.65335,-6.57458
326.6554,-13.73208
326.67126,-85.7175
326.6796,-43.96194
326.71625,24.77208
326.72083,-2.30333
326.72998,9.35069
326.74002,-44.04889
326.7475,20.42306
326.75125,-30.735
326.75168,-43.9043
326.755,-21.72861
326.76041,-16.12681
326.76248,-10.32528
326.77667,-12.86542
326.81708,25.96056
326.83334,-48.05167
326.84375,-6.34208
326.86334,-46.10222
326.89542,58.28125
326.92209,-9.63194
326.92416,30.70125
326.96042,49.83514
326.97375,-10.33194
326.99503,-45.99333
327.02249,6.96028
327.04416,19.17042
327.06207,-47.30069
327.08667,68.10028
327.13043,-35.64791
327.20419,-39.48764
327.22711,40.74486
327.22751,-32.30778
327.25043,-6.46292
327.26248,-32.46931
327.26831,-1.68903
327.27377,-72.10083
327.27667,-30.69917
327.27667,-64.21667
327.2796,-17.86778
327.29999,-3.84306
327.31915,31.41681
327.32748,9.85833
327.34918,9.48931
327.36334,48.50069
327.36459,40.46611
327.36499,-34.64847
327.41666,-19.02625
327.43417,-41.64083
327.49252,-18.99055
327.50543,-14.79306
327.51831,-38.61597
327.53665,17.28764
327.54333,3.54833
327.55334,71.44431
327.5621,-6.88125
327.56332,-55.27208
327.565,-14.17986
327.57874,-4.69319
327.60999,-12.47125
327.64709,-27.81111
327.72418,-5.89097
327.75415,-7.59625
327.75626,-8.62347
327.75626,-30.48111
327.76169,12.62917
327.77707,32.17597
327.83832,-1.00722
327.85583,9.93986
327.85916,-72.39639
327.86624,-2.64153
327.86624,-15.02278
327.87292,-3.96542
327.94626,-8.15681
327.96667,10.77458
327.97168,-15.70306
327.98083,-30.465
328.01459,-85.83611
328.04126,5.62764
328.04166,-62.05292
328.05792,-19.71556
328.06,-12.09556
328.06335,33.80944
328.09457,-19.54833
328.09586,-54.22
328.14584,65.65041
328.27167,-0.70764
328.27667,-64.74667
328.27832,20.93125
328.28,-31.17333
328.29251,71.99014
328.32251,-13.55167
328.33417,-55.13306
328.34415,-34.22875
328.34708,-31.24917
328.37085,-26.91069
328.40042,17.68653
328.42084,-6.73361
328.47751,-57.83583
328.48083,52.0607
328.48416,-29.91139
328.50125,-8.64167
328.51376,-18.50847
328.54501,-29.845
328.55374,-4.00472
328.59668,-45.87722
328.60251,-49.94597
328.64417,-3.11486
328.64667,-10.16792
328.65167,-3.30167
328.66498,52.04445
328.67209,-38.92514
328.68167,14.55694
328.71124,-44.23514
328.72211,-30.49306
328.74792,7.33347
328.74792,53.93542
328.74918,-21.57931
328.7496,-31.71528
328.78082,-9.80208
328.79459,-25.63236
328.80457,-61.89222
328.82333,44.41403
328.82584,-0.76764
328.84164,-39.76139
328.845,59.64528
328.85916,-12.17375
328.89999,-70.05222
328.91998,-31.85681
328.92291,12.52903
328.9725,38.00597
328.97293,-42.47764
329.01044,18.31083
329.03915,1.39375
329.03915,-17.515
329.05499,-25.15861
329.0896,-54.63889
329.09918,33.30806
329.11374,5.26444
329.13834,-38.31472
329.14624,-41.70555
329.2146,-5.10236
329.23669,-11.65569
329.25125,-7.81208
329.26501,-56.09972
329.27667,-69.68903
329.34708,-31.38542
329.36252,-6.17278
329.36252,-54.82889
329.38086,8.91625
329.42041,-51.0075
329.42709,-2.81222
329.45831,-4.49444
329.46417,-7.89833
329.47165,-68.21042
329.52249,-15.02153
329.53836,-31.39486
329.55499,-40.40042
329.56668,-5.41903
329.56876,-20.10472
329.57834,-60.41736
329.58749,82.87167
329.6254,-9.79986
329.63168,-59.01208
329.63333,-25.29445
329.64291,-35.18306
329.65002,-44.06083
329.7175,-30.22722
329.7225,24.70181
329.74374,-53.20195
329.7504,-17.87944
329.75958,-57.70125
329.77292,0.68403
329.79083,-71.79903
329.80292,9.87986
329.81958,73.17875
329.84543,-50.80514
329.84872,1.22153
329.85666,-17.30931
329.89584,-15.39042
329.91626,-58.84972
329.92001,16.03903
329.94708,-13.37486
329.99625,3.04278
330.02084,-54.92972
330.08585,-51.69611
330.11917,1.21639
330.12836,-44.66306
330.15128,-2.74264
330.16708,-23.12528
330.17502,27.2557
330.21793,-51.93292
330.25418,-18.68472
330.26123,-58.41195
330.26459,-0.88431
330.28,5.07708
330.28168,-56.24611
330.28708,-59.11431
330.29626,-51.76792
330.30042,-43.4375
330.30374,28.30889
330.34082,-37.9525
330.34793,29.82458
330.37418,1.49917
330.38376,43.88681
330.38834,-15.61083
330.40793,-56.77514
330.42792,62.745
330.43417,-9.41681
330.45334,-22.42681
330.48334,-17.11569
330.49084,-59.94667
330.49707,-27.51139
330.51877,61.34403
330.55127,-27.72806
330.55331,15.33681
330.56625,-42.17792
330.56833,-33.06083
330.58664,3.88514
330.58752,1.89819
330.61084,-16.96542
330.61209,48.52291
330.62418,-4.10486
330.63791,-59.27861
330.63834,-32.14014
330.685,42.27403
330.69168,-13.08278
330.71375,-2.24306
330.74457,-3.30389
330.76709,-56.07472
330.7854,-28.91833
330.815,31.75972
330.81543,-11.48111
330.81918,-48.27208
330.82541,-56.78056
330.83499,-60.27819
330.871,38.076
330.93457,-60.43542
330.94,-50.98195
330.94168,64.6282
330.94168,-40.53181
330.95706,38.15958
330.9921,61.53875
331.02542,-40.34097
331.03,34.55264
331.03583,-8.95292
331.05167,46.98736
331.06958,-42.97139
331.07251,16.34458
331.07333,2.60528
331.07373,4.66597
331.07791,-53.87528
331.21542,-47.26931
331.2196,-18.26375
331.23709,47.23431
331.23999,-24.1643
331.24628,7.82792
331.26749,-35.92916
331.28207,-35.6618
331.28665,62.27972
331.29123,-0.80792
331.29584,-37.73958
331.3071,-12.56903
331.35248,65.87209
331.39084,-43.34611
331.3996,-58.8725
331.42834,-5.59694
331.4425,-28.45389
331.44333,-40.97125
331.49542,-56.47375
331.52542,-5.36069
331.52542,47.56778
331.54291,-30.08667
331.54501,10.08653
331.57416,-23.89583
331.59418,-49.15583
331.60916,-13.87069
331.64499,51.89042
331.64627,-15.44833
331.65167,63.75431
331.66376,2.44
331.67249,-21.33055
331.70709,-62.79986
331.72043,27.96361
331.75375,25.34583
331.76498,34.5218
331.78543,36.15972
331.79877,31.28458
331.91333,-29.99875
331.91626,-53.17264
331.92584,-53.77555
331.9346,20.51931
331.93958,-32.58875
331.94083,25.33972
331.97543,-37.0718
331.98083,54.51986
331.98209,-28.40708
332.05585,-73.16764
332.0975,-50.88903
332.17044,45.74222
332.25458,48.51944
332.28293,-27.81083
332.31918,-41.77764
332.31918,-47.16736
332.32294,-13.49347
332.33252,-60.23819
332.34293,-16.1743
332.34457,-51.81667
332.35086,8.89944
332.3696,-23.6575
332.44125,-13.89597
332.45123,72.33972
332.48126,33.23833
332.48584,-10.24736
332.5354,-25.77389
332.57248,-1.44167
332.58124,19.61597
332.58667,-12.17792
332.62167,36.36653
332.62625,-30.09625
332.63583,-55.14305
332.64001,-4.26972
332.65417,2.38389
332.74292,32.0575
332.76044,-21.23417
332.78375,-0.05431
332.78751,50.82472
332.80042,36.25875
332.82166,-26.64569
332.82501,-48.57111
332.85083,-13.46708
332.85123,41.0
332.87915,59.4118
332.88,-60.0607
332.88791,32.78597
332.89459,-49.66986
332.92667,-20.735
332.93585,-3.82972
332.95419,56.83764
332.95502,-32.92986
332.96042,-37.12069
332.97708,18.69917
332.99127,-25.31833
332.99457,68.33139
333.02206,47.17472
333.05792,13.48625
333.06876,3.85097
333.07544,-54.55528
333.0946,-21.24819
333.09708,29.51986
333.13251,38.68042
333.14749,-29.23625
333.14999,-47.86333
333.155,-12.89264
333.15668,18.70917
333.1871,-31.29667
333.19583,-20.8968
333.23041,55.08083
333.23334,13.08569
333.25211,-17.17097
333.2525,-61.9832
333.26584,-12.99833
333.2775,-27.90139
333.29752,-11.17319
333.30292,-60.08306
333.31833,-47.23306
333.32458,20.25889
333.34167,84.76111
333.37125,-22.89778
333.3721,-64.92
333.38626,-22.51333
333.39417,25.96944
333.39456,-63.49556
333.48584,-54.11708
333.51251,12.70194
333.52084,39.64875
333.52417,35.19097
333.54376,-63.8493
333.54501,8.17125
333.55667,-35.48153
333.55792,-5.70639
333.57376,27.34694
333.58456,-44.175
333.60959,-17.02333
333.61792,33.94278
333.63458,-10.37222
333.63669,-76.25291
333.64417,-50.16319
333.66168,-21.69722
333.67667,-38.8075
333.68835,-51.41625
333.69333,68.07972
333.69623,-52.93639
333.71332,21.25153
333.74084,-13.99833
333.76709,-3.58681
333.80334,-27.60417
333.80585,17.25667
333.81335,-27.70695
333.82498,-46.02153
333.83585,-21.52903
333.86877,77.15736
333.87708,-28.53847
333.89499,-39.01486
333.9075,29.04431
333.90875,-60.80528
333.92584,37.31292
333.92709,-0.60319
333.97833,54.67111
333.99789,-18.41778
334.00458,-14.18389
334.005,-28.06097
334.04959,-39.78778
334.06207,-9.3425
334.10751,-52.63445
334.13,29.00694
334.13623,-16.0925
334.22375,-44.86514
334.22833,-56.98375
334.23627,-17.42167
334.2804,-30.57806
334.32376,-47.20778
334.32458,22.46625
334.33292,-8.80028
334.35208,-36.67458
334.37042,49.12764
334.37167,-31.10528
334.41833,39.32167
334.43542,-27.75361
334.44043,-35.7243
334.44791,-3.54583
334.47458,-8.35431
334.48792,-59.69278
334.49417,27.00375
334.50626,-65.18
334.55585,-3.81097
334.60541,-23.20736
334.61041,-64.90945
334.61917,69.85944
334.62332,-29.19306
334.63666,19.4243
334.65417,-39.3582
334.66,-38.895
334.66293,8.03792
334.66293,-53.44431
334.67041,-3.76597
334.67749,33.35417
334.71249,-13.87583
334.78918,-18.74833
334.79459,-46.5132
334.79498,-42.58944
334.80127,73.93681
334.80957,38.50125
334.81543,55.5375
334.82831,12.13264
334.86041,-30.90417
334.86124,-55.60347
334.87375,-45.61125
334.88751,-57.37806
334.92123,-41.29472
334.93585,21.34847
334.95502,9.59611
334.95874,26.22556
334.96207,-57.14056
334.96918,-45.98431
334.99832,-50.88028
335.03,49.50389
335.03665,-48.62611
335.07584,-52.47514
335.07791,-38.05764
335.08041,-39.40125
335.10126,-7.45917
335.11752,28.23444
335.13416,-50.69528
335.13956,-35.16542
335.17459,-28.23403
335.18335,84.60486
335.20792,-31.94986
335.24124,28.56389
335.25751,-11.19833
335.3121,-28.07222
335.31711,-56.29708
335.3175,-0.14528
335.37335,-52.42514
335.4079,-34.06222
335.41748,-55.17319
335.43625,18.67028
335.4375,22.81917
335.45541,-27.21958
335.46332,-38.56542
335.46793,-9.46556
335.49167,-39.08042
335.57709,-42.44264
335.61835,29.37111
335.62125,28.24222
335.62875,-46.41042
335.63751,30.35819
335.65543,-69.5575
335.66168,-51.54819
335.72458,-17.88833
335.7496,-3.38417
335.77335,-17.60681
335.78,-34.9275
335.78375,-45.92847
335.80002,-62.59875
335.80667,-42.53875
335.8175,77.6993
335.82791,-52.47319
335.83749,-14.94347
335.86502,-22.75556
335.87125,32.46056
335.87918,-24.76139
335.88333,-49.82625
335.93707,-15.90736
335.93918,11.83667
335.98627,-28.74306
335.98917,-1.62236
336.02875,-18.56319
336.03375,17.48417
336.03998,-55.20555
336.04044,37.98097
336.0546,36.12486
336.12625,26.23625
336.12958,-55.25653
336.13794,-39.035
336.14709,-67.66375
336.1525,39.43097
336.15292,16.88944
336.20377,-56.52764
336.32083,1.37722
336.35168,-16.96986
336.39291,11.66944
336.40625,22.9882
336.41083,21.30181
336.42252,69.08986
336.4325,-57.83569
336.45377,-4.95083
336.465,-6.59972
336.51166,17.37917
336.5246,-57.23292
336.53336,-48.99903
336.56,-2.79097
336.57626,3.86319
336.60751,78.31486
336.62668,-50.36806
336.63333,-36.5675
336.64377,-16.7425
336.64502,-49.65639
336.65207,-44.68667
336.65335,2.17764
336.71167,-41.74514
336.72501,-0.84528
336.73041,-43.56264
336.73752,25.82944
336.77542,36.36111
336.78,-1.30875
336.81625,17.10972
336.86417,-25.42319
336.89459,-66.40361
336.92334,-48.87959
336.93082,37.79625
336.95374,-1.23236
336.9646,-30.56611
336.98001,-43.56472
336.99667,-41.95236
337.00458,57.69597
337.01834,-58.72709
337.01874,18.60194
337.07333,-28.28569
337.08292,17.67375
337.14334,20.61306
337.19293,33.58333
337.20956,-0.02236
337.22,-60.89014
337.2225,-20.45847
337.25958,-9.75722
337.26584,-14.02264
337.3125,-58.15778
337.32291,-43.49736
337.34625,67.82306
337.39084,-43.33125
337.39291,30.95569
337.39835,-36.53833
337.43542,-27.92736
337.44,-34.59458
337.45291,-39.66917
337.45374,-48.97611
337.50958,25.93792
337.51459,-4.82597
337.51581,-51.61736
337.51999,48.8575
337.52457,-53.75333
337.52792,49.35583
337.5575,-29.43069
337.57751,-53.8932
337.58127,16.52056
337.66333,-39.71292
